left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,gaze_direction,status_L,status_R
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
567.4469487280875,1670.3508633188349,940.7765096559951,1655.2487668053004,Looking center,Unknown,Unknown
602.3147451089735,1719.8815930108276,974.2099169943207,1706.239369448085,Looking center,Saccade,Saccade
576.3732963395638,1737.2562792056074,952.8859667431991,1758.5530856466987,Looking center,Saccade,Saccade
585.757172880117,1727.5135690789473,971.6880089576547,1772.273072747014,Looking center,Fixation,Fixation
588.5460257618599,1754.2887213320766,969.1279378246086,1794.2969771699734,Looking left,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
534.2280141843971,1256.0632092198582,803.3328502415459,1326.4549919484703,Blinking,Unknown,Unknown
579.2923376675017,1632.668654817289,937.5360239634242,1594.6729202795732,Looking center,Unknown,Unknown
579.2923376675017,1632.668654817289,937.5360239634242,1594.6729202795732,Looking center,Fixation,Fixation
574.6594546412219,1637.5244520076171,937.0174763736525,1594.7739943961628,Looking center,Fixation,Fixation
574.6594546412219,1637.5244520076171,937.0174763736525,1594.7739943961628,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
534.5720405479917,1594.2169911354285,909.0013924344396,1557.6825249477838,Blinking,Unknown,Unknown
534.5720405479917,1594.2169911354285,909.0013924344396,1557.6825249477838,Blinking,Fixation,Fixation
545.2263295158182,1575.786748308576,916.9626279863481,1545.3087599544938,Looking center,Fixation,Fixation
545.2263295158182,1575.786748308576,916.9626279863481,1545.3087599544938,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
535.1767710170488,1597.7288727219284,909.6396591789311,1558.5342112057835,Looking center,Unknown,Unknown
535.1767710170488,1597.7288727219284,909.6396591789311,1558.5342112057835,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
544.483869736189,1588.812316267705,913.7023994476092,1555.6816272512804,Looking center,Unknown,Unknown
544.483869736189,1588.812316267705,913.7023994476092,1555.6816272512804,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
595.4380471966139,1587.1524323070678,941.913164847216,1564.337371018394,Blinking,Unknown,Unknown
595.4380471966139,1587.1524323070678,941.913164847216,1564.337371018394,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
548.0126786537575,1630.64976179499,909.235807860262,1600.0595757953836,Looking center,Unknown,Unknown
548.0126786537575,1630.64976179499,909.235807860262,1600.0595757953836,Looking center,Fixation,Fixation
551.0504482553962,1540.3939337144286,956.6376563194312,1532.104392814067,Looking center,Unknown,Unknown
551.0504482553962,1540.3939337144286,956.6376563194312,1532.104392814067,Looking center,Fixation,Fixation
463.6863063063063,1487.3473273273273,876.173861550305,1485.9130692248475,Looking center,Saccade,Saccade
463.6863063063063,1487.3473273273273,876.173861550305,1485.9130692248475,Looking center,Fixation,Fixation
533.2354040713806,1401.401676450831,965.8422670843486,1400.1744401902772,Looking center,Saccade,Saccade
533.2354040713806,1401.401676450831,965.8422670843486,1400.1744401902772,Looking center,Fixation,Fixation
425.4211979975833,1441.419788250187,879.7146503757242,1422.8141742671944,Looking center,Saccade,Saccade
425.4211979975833,1441.419788250187,879.7146503757242,1422.8141742671944,Looking center,Fixation,Fixation
434.6495951992964,1450.8600398334238,903.1760528074866,1442.078375668449,Looking center,Fixation,Saccade
434.6495951992964,1450.8600398334238,903.1760528074866,1442.078375668449,Looking center,Fixation,Fixation
630.5968716894123,1416.7874992210382,910.3365114974762,1395.7815167944163,Looking center,Unknown,Unknown
630.5968716894123,1416.7874992210382,910.3365114974762,1395.7815167944163,Looking center,Fixation,Fixation
626.2045107794362,1403.3331343283583,905.8085373509102,1385.668549905838,Looking center,Fixation,Fixation
626.2045107794362,1403.3331343283583,905.8085373509102,1385.668549905838,Looking center,Fixation,Fixation
610.6249176005274,1401.8726653482752,893.0076282567821,1380.0146118721461,Looking center,Fixation,Fixation
610.6249176005274,1401.8726653482752,893.0076282567821,1380.0146118721461,Looking center,Fixation,Fixation
598.8159902878946,1405.5938836859752,881.1420464316423,1383.2066494697622,Looking center,Fixation,Fixation
601.8790009374582,1423.0980313378866,856.7567172120245,1398.2581138600692,Looking center,Unknown,Unknown
601.8790009374582,1423.0980313378866,856.7567172120245,1398.2581138600692,Looking center,Fixation,Fixation
603.1654942279943,1398.5603354978355,855.8261240310078,1379.3644961240311,Looking center,Fixation,Fixation
603.1654942279943,1398.5603354978355,855.8261240310078,1379.3644961240311,Looking center,Fixation,Fixation
546.7362495761275,1401.382909460834,786.464363743726,1369.2135222911131,Looking center,Saccade,Saccade
546.7362495761275,1401.382909460834,786.464363743726,1369.2135222911131,Looking center,Fixation,Fixation
546.424815498155,1401.050430504305,795.6326093252244,1364.0299449753836,Looking center,Fixation,Fixation
546.424815498155,1401.050430504305,795.6326093252244,1364.0299449753836,Looking center,Fixation,Fixation
657.9578870673953,1301.783606557377,923.6457818081891,1291.4809013465238,Looking center,Saccade,Saccade
657.9578870673953,1301.783606557377,923.6457818081891,1291.4809013465238,Looking center,Fixation,Fixation
661.1074415612267,1296.5645864607907,925.5494330614681,1289.208209004708,Looking center,Fixation,Fixation
661.1074415612267,1296.5645864607907,925.5494330614681,1289.208209004708,Looking center,Fixation,Fixation
656.5077196232824,1304.3334105295662,921.1147077992614,1297.6516040263596,Looking center,Fixation,Fixation
656.5077196232824,1304.3334105295662,921.1147077992614,1297.6516040263596,Looking center,Fixation,Fixation
655.2619979402677,1306.9395125300377,919.6148501091919,1300.0749123155317,Looking center,Fixation,Fixation
655.2619979402677,1306.9395125300377,919.6148501091919,1300.0749123155317,Looking center,Fixation,Fixation
624.1416773458636,1315.9805638615976,885.3752373203146,1308.8813398426905,Looking center,Saccade,Saccade
624.1416773458636,1315.9805638615976,885.3752373203146,1308.8813398426905,Looking center,Fixation,Fixation
657.106293138449,1317.7638652050346,921.7700599711532,1314.743566385789,Looking center,Saccade,Saccade
657.106293138449,1317.7638652050346,921.7700599711532,1314.743566385789,Looking center,Fixation,Fixation
632.8270571827057,1335.4463970246397,882.9111012826183,1333.014226743329,Looking center,Saccade,Saccade
632.8270571827057,1335.4463970246397,882.9111012826183,1333.014226743329,Looking center,Fixation,Fixation
499.1533708485049,1381.180321085733,930.34341078038,1374.5013218873441,Looking center,Unknown,Unknown
499.1533708485049,1381.180321085733,930.34341078038,1374.5013218873441,Looking center,Fixation,Fixation
492.66826895565094,1375.5411731044348,928.9741689339212,1365.2182818901085,Looking center,Fixation,Fixation
492.66826895565094,1375.5411731044348,928.9741689339212,1365.2182818901085,Looking center,Fixation,Fixation
476.6201206747937,1380.7374091860609,907.0052716168434,1371.2671488267438,Looking center,Fixation,Fixation
476.6201206747937,1380.7374091860609,907.0052716168434,1371.2671488267438,Looking center,Fixation,Fixation
481.2726313451072,1387.1080195490392,912.7079567929408,1377.1284649322988,Looking center,Fixation,Fixation
481.2726313451072,1387.1080195490392,912.7079567929408,1377.1284649322988,Looking center,Fixation,Fixation
460.2938260994127,1385.4466695315857,890.7893335809576,1379.35664097564,Looking center,Fixation,Fixation
460.2938260994127,1385.4466695315857,890.7893335809576,1379.35664097564,Looking center,Fixation,Fixation
461.50567441860466,1399.9958759689923,897.3376201610808,1393.6459469992205,Looking center,Fixation,Fixation
461.50567441860466,1399.9958759689923,897.3376201610808,1393.6459469992205,Looking center,Fixation,Fixation
461.2978151970547,1405.5505160239,893.363120162416,1398.0249333840884,Looking center,Fixation,Fixation
461.2978151970547,1405.5505160239,893.363120162416,1398.0249333840884,Looking center,Fixation,Fixation
481.31773522064947,1448.3006383569248,906.0637108380383,1443.1522749916971,Blinking,Saccade,Saccade
482.7660979952898,1415.6996955597679,920.0250130436117,1405.0435810085014,Looking center,Unknown,Unknown
482.7660979952898,1415.6996955597679,920.0250130436117,1405.0435810085014,Looking center,Fixation,Fixation
496.6337834206637,1415.814187827489,919.076013143483,1413.4740416210295,Looking center,Fixation,Fixation
496.6337834206637,1415.814187827489,919.076013143483,1413.4740416210295,Looking center,Fixation,Fixation
478.15723495702,1415.9431411174785,909.2522088353413,1406.8518802482658,Looking center,Fixation,Fixation
478.15723495702,1415.9431411174785,909.2522088353413,1406.8518802482658,Looking center,Fixation,Fixation
497.5047277584449,1410.1338887131358,916.9724506578948,1401.4094366776317,Looking center,Fixation,Fixation
497.5047277584449,1410.1338887131358,916.9724506578948,1401.4094366776317,Looking center,Fixation,Fixation
462.9292958750526,1413.2955186157285,878.7079066821493,1406.0932826630071,Looking center,Saccade,Saccade
462.9292958750526,1413.2955186157285,878.7079066821493,1406.0932826630071,Looking center,Fixation,Fixation
472.75729055258466,1403.0253832442068,892.4972274289285,1399.3493830053108,Looking center,Fixation,Fixation
472.75729055258466,1403.0253832442068,892.4972274289285,1399.3493830053108,Looking center,Fixation,Fixation
502.21529341137625,1384.705838211016,924.6347277085655,1382.5909382490968,Looking center,Saccade,Saccade
502.21529341137625,1384.705838211016,924.6347277085655,1382.5909382490968,Looking center,Fixation,Fixation
502.38572780987823,1402.248261678582,937.2137531881499,1400.5822706167025,Looking center,Fixation,Fixation
502.38572780987823,1402.248261678582,937.2137531881499,1400.5822706167025,Looking center,Fixation,Fixation
497.40492750206295,1420.109748909584,924.2559254227053,1420.069972826087,Blinking,Fixation,Fixation
497.40492750206295,1420.109748909584,924.2559254227053,1420.069972826087,Blinking,Fixation,Fixation
494.3232258523738,1427.14186063065,918.8754112744023,1425.308071945602,Looking center,Fixation,Fixation
494.3232258523738,1427.14186063065,918.8754112744023,1425.308071945602,Looking center,Fixation,Fixation
485.49016242331777,1428.6311623915324,916.5514726706315,1424.1522939677145,Looking center,Fixation,Fixation
485.49016242331777,1428.6311623915324,916.5514726706315,1424.1522939677145,Looking center,Fixation,Fixation
427.9697163574323,1444.489016847942,851.3301620859761,1431.7302090674184,Blinking,Saccade,Saccade
427.9697163574323,1444.489016847942,851.3301620859761,1431.7302090674184,Blinking,Fixation,Fixation
477.802495800336,1430.859251259899,900.2090958811898,1426.433632041735,Looking center,Saccade,Saccade
477.802495800336,1430.859251259899,900.2090958811898,1426.433632041735,Looking center,Fixation,Fixation
433.0305946791862,1438.7311424100155,855.479450922021,1435.7753659141651,Blinking,Saccade,Saccade
433.0305946791862,1438.7311424100155,855.479450922021,1435.7753659141651,Blinking,Fixation,Fixation
447.17265873015873,1450.3850396825396,875.0883794335077,1450.5512085721405,Blinking,Fixation,Fixation
447.17265873015873,1450.3850396825396,875.0883794335077,1450.5512085721405,Blinking,Fixation,Fixation
480.2103881416858,1448.173270325942,909.8450066369954,1449.9259779807917,Blinking,Saccade,Saccade
634.2865215137376,1443.810057024365,992.3349785533815,1434.889711498913,Blinking,Unknown,Unknown
634.2865215137376,1443.810057024365,992.3349785533815,1434.889711498913,Blinking,Fixation,Fixation
473.05041415277634,1290.5197872993149,878.722041674632,1296.4855030905499,Looking center,Saccade,Saccade
473.05041415277634,1290.5197872993149,878.722041674632,1296.4855030905499,Looking center,Fixation,Fixation
428.5470484700785,1403.762354454373,819.3848887911765,1357.7441281008391,Looking center,Saccade,Saccade
428.5470484700785,1403.762354454373,819.3848887911765,1357.7441281008391,Looking center,Fixation,Fixation
480.74154269160897,1444.2763784553445,870.1139865451389,1405.4505208333333,Blinking,Saccade,Saccade
480.74154269160897,1444.2763784553445,870.1139865451389,1405.4505208333333,Blinking,Fixation,Fixation
464.15065599288414,1401.511452079164,824.9591496822266,1359.5525750602674,Looking center,Saccade,Saccade
464.15065599288414,1401.511452079164,824.9591496822266,1359.5525750602674,Looking center,Fixation,Fixation
503.2636997077995,1381.5959541469992,866.9771082557968,1353.251169201989,Looking center,Saccade,Saccade
503.2636997077995,1381.5959541469992,866.9771082557968,1353.251169201989,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
519.4471420643729,1274.316777654458,890.4343666283964,1253.771636323875,Blinking,Unknown,Unknown
519.4471420643729,1274.316777654458,890.4343666283964,1253.771636323875,Blinking,Fixation,Fixation
534.7693526661913,1304.420885825212,919.1954866008463,1290.1378937470615,Looking center,Saccade,Saccade
574.2581920903955,1424.0970447631464,932.2165238350294,1413.2756650598108,Looking center,Unknown,Unknown
574.2581920903955,1424.0970447631464,932.2165238350294,1413.2756650598108,Looking center,Fixation,Fixation
563.0768812822603,1417.7545775604456,903.8837535014005,1398.232492997199,Blinking,Fixation,Saccade
563.0768812822603,1417.7545775604456,903.8837535014005,1398.232492997199,Blinking,Fixation,Fixation
527.1513826043238,1356.5607340372046,892.603785417023,1338.2259848355282,Blinking,Saccade,Saccade
527.1513826043238,1356.5607340372046,892.603785417023,1338.2259848355282,Blinking,Fixation,Fixation
475.53195600475624,1368.0768925881887,835.4069753741015,1319.3851184164016,Blinking,Saccade,Saccade
475.53195600475624,1368.0768925881887,835.4069753741015,1319.3851184164016,Blinking,Fixation,Fixation
493.21395250212043,1383.619423240034,872.7635026668738,1354.3724302211174,Looking center,Fixation,Saccade
493.21395250212043,1383.619423240034,872.7635026668738,1354.3724302211174,Looking center,Fixation,Fixation
467.301041813982,1446.7715080375242,843.6143891542135,1420.138653520259,Blinking,Saccade,Saccade
467.301041813982,1446.7715080375242,843.6143891542135,1420.138653520259,Blinking,Fixation,Fixation
600.1099258814103,1348.7886117788462,940.0574127135732,1350.9880611270296,Blinking,Saccade,Saccade
600.1099258814103,1348.7886117788462,940.0574127135732,1350.9880611270296,Blinking,Fixation,Fixation
519.0791072371896,1513.3278746258145,900.5901286921695,1495.4872338545808,Looking center,Saccade,Saccade
519.0791072371896,1513.3278746258145,900.5901286921695,1495.4872338545808,Looking center,Fixation,Fixation
645.3112012787409,1532.5503504241976,1002.0403401226023,1520.0037571682815,Blinking,Saccade,Saccade
645.3112012787409,1532.5503504241976,1002.0403401226023,1520.0037571682815,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
603.0395166759139,1397.7642562110843,930.7498317631225,1403.274113952445,Blinking,Unknown,Unknown
603.0395166759139,1397.7642562110843,930.7498317631225,1403.274113952445,Blinking,Fixation,Fixation
448.7765543171747,1502.968712233114,790.8166564354409,1450.116482504604,Blinking,Saccade,Saccade
448.7765543171747,1502.968712233114,790.8166564354409,1450.116482504604,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
561.0188331106446,1519.4445504867342,964.3549256758428,1481.5685736192524,Looking center,Unknown,Unknown
561.0188331106446,1519.4445504867342,964.3549256758428,1481.5685736192524,Looking center,Fixation,Fixation
527.3063511240613,1341.5459455617938,964.6288289494232,1310.7702518796154,Looking center,Saccade,Saccade
527.3063511240613,1341.5459455617938,964.6288289494232,1310.7702518796154,Looking center,Fixation,Fixation
575.8741195817431,1307.3861429147662,996.0942132495318,1275.2725454718598,Looking center,Saccade,Saccade
575.8741195817431,1307.3861429147662,996.0942132495318,1275.2725454718598,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
460.44421988682296,1336.7445701967124,896.0409776953588,1323.8151496419925,Looking center,Unknown,Unknown
460.44421988682296,1336.7445701967124,896.0409776953588,1323.8151496419925,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
444.55255227265667,1367.669618168826,874.8626471120767,1353.7336230309613,Looking center,Unknown,Unknown
444.55255227265667,1367.669618168826,874.8626471120767,1353.7336230309613,Looking center,Fixation,Fixation
449.7771725315031,1394.9107019646294,876.5421764083975,1366.4439284096059,Blinking,Fixation,Fixation
430.0541687061511,1487.2770707565128,884.2307727077542,1459.4785635184305,Looking center,Unknown,Unknown
430.0541687061511,1487.2770707565128,884.2307727077542,1459.4785635184305,Looking center,Fixation,Fixation
492.61533223076174,1470.0055777150826,925.3087792207792,1478.0202943722943,Looking center,Saccade,Saccade
492.61533223076174,1470.0055777150826,925.3087792207792,1478.0202943722943,Looking center,Fixation,Fixation
349.9429164707726,1556.2518805829807,771.8677574727299,1525.40005666525,Blinking,Saccade,Saccade
349.9429164707726,1556.2518805829807,771.8677574727299,1525.40005666525,Blinking,Fixation,Fixation
404.0466922339406,1623.9957494407158,863.47991242474,1593.8060481663929,Looking center,Saccade,Saccade
404.0466922339406,1623.9957494407158,863.47991242474,1593.8060481663929,Looking center,Fixation,Fixation
473.0437648128308,1617.772085321905,901.1423410404624,1595.7444605009634,Looking center,Saccade,Saccade
473.0437648128308,1617.772085321905,901.1423410404624,1595.7444605009634,Looking center,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
-1,-1,-1,-1,Unknown,Unknown,Unknown
522.0395082782634,1768.0595821786399,1005.4854111405836,1747.1199988947833,Blinking,Unknown,Unknown
522.0395082782634,1768.0595821786399,1005.4854111405836,1747.1199988947833,Blinking,Fixation,Fixation
-1,-1,-1,-1,Unknown,Saccade,Saccade
-1,-1,-1,-1,Unknown,Unknown,Unknown
